"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1798288795017912393","Wed Jun 05 22:53:20 +0000 2024","0","@prastow Beresin dulu bea cukai kalian....","1798488301688758581","","prastow","in","","0","0","0","https://x.com/jangjiansing/status/1798488301688758581","1603554694944522240","jangjiansing"
"1797169456432783740","Wed Jun 05 22:48:41 +0000 2024","0","@dhemit_is_back Gimanapun Bea Cukai harus terus disupport sebagai garda terdepan pabean Indonesia.","1798487132794949683","","dhemit_is_back","in","","0","0","0","https://x.com/alfeandraputra_/status/1798487132794949683","1728958777679077376","alfeandraputra_"
"1798281843697242356","Wed Jun 05 22:47:48 +0000 2024","0","@RadioElshinta Semoga bisa segera selesai dan Bea Cukai tetap menjalankan aturan dengan baik.","1798486911574827159","","RadioElshinta","in","","0","0","0","https://x.com/alfeandraputra_/status/1798486911574827159","1728958777679077376","alfeandraputra_"
"1798281843697242356","Wed Jun 05 22:46:34 +0000 2024","0","@RadioElshinta Bea Cukai hanya menjalankan aturan jika ada kekeliruan semoga segera diselesaikan dengan baik. Bravo Bea Cukai!","1798486600839754115","","RadioElshinta","in","","0","0","0","https://x.com/fahrialfariz_12/status/1798486600839754115","1526980312416518144","fahrialfariz_12"
"1798486292252226035","Wed Jun 05 22:45:20 +0000 2024","0","Wanita ini beli balsem dari Thailand Rp10 ribu tapi diubah kursnya oleh petugas Bea Cukai jadi Rp280 ribu kok bisa? https://t.co/cuID9M9mVA","1798486292252226035","","","in","","0","0","0","https://x.com/bl4ck74ck/status/1798486292252226035","1466053823550656514","bl4ck74ck"
"1798476920704974862","Wed Jun 05 22:08:06 +0000 2024","0","moots mau nanya dong semisal udah keluar bea cukai ya itu nanti dikemanain lagi emangnya? mksd nya masuk wh lagi atau gimana? yang tau tolong jawab plisss","1798476920704974862","","","in","say the name 17","0","3","0","https://x.com/blueveyn/status/1798476920704974862","1507255418057240580","blueveyn"
"1798464814160986306","Wed Jun 05 21:20:00 +0000 2024","3","12.000 kiriman paket Pekerja Migran Indonesia tertahan di gudang bea cukai https://t.co/749OLfliGc","1798464814160986306","","","in","","0","0","1","https://x.com/RadioElshinta/status/1798464814160986306","121640063","RadioElshinta"
"1798164542557769857","Wed Jun 05 20:43:20 +0000 2024","3","@shxtgov @rifrahmaan @idextratime Dengan opini ini saya sangat setuju dengan tapera dan pajak kalo bisa 40% buat pengusaha lanjutin aja semua ga perlu ada perubahan beacukai mau apapun ya itu tugas mereka teruskan jika ada lowongan jangan kasih k orang lain mending buat anak ponakan dan keluarga","1798455587010998419","","shxtgov","in","","0","3","0","https://x.com/Jafar_julian/status/1798455587010998419","1576283428999532544","Jafar_julian"
"1798322153886281979","Wed Jun 05 19:38:42 +0000 2024","0","@TirtoID Situ ngurus bea cukai aja belum bener.","1798439324343763086","","TirtoID","in","","0","0","0","https://x.com/zacksuperstar/status/1798439324343763086","1390055649849929732","zacksuperstar"
"1798434566379831338","Wed Jun 05 19:19:48 +0000 2024","0","Sembako ilegal ini yg bikin harga² naik dan menyengsarakan rakyat. Bravo Bea Cukai! #beacukailebihbaik #beacukaiberintegritas #beacukaihebat #beacukaikerjatuntas #beacukaijalankantugas","1798434566379831338","","","in","","0","0","0","https://x.com/alfeandraputra_/status/1798434566379831338","1728958777679077376","alfeandraputra_"
"1798434308811804706","Wed Jun 05 19:18:47 +0000 2024","0","Narkoba merusak generasi bangsa bravo Bea Cukai yg terus bergerak gagalkan penyelundupan barang haram! #beacukailebihbaik #beacukaiberintegritas #beacukaihebat #beacukaikerjatuntas #beacukaijalankantugas","1798434308811804706","","","in","","0","0","0","https://x.com/alfeandraputra_/status/1798434308811804706","1728958777679077376","alfeandraputra_"
"1798432762652922337","Wed Jun 05 19:12:38 +0000 2024","0","Kalo tau betapa besarnya pajak rokok untuk pendapatan negara maka operasi ini sangat penting untuk memberantas tembakau dan rokok ilegal yang merugikan negara. Bravo Bea Cukai! #beacukailebihbaik #beacukaiberintegritas #beacukaihebat #beacukaikerjatuntas #beacukaijalankantugas","1798432762652922337","","","in","","0","0","0","https://x.com/fahrialfariz_12/status/1798432762652922337","1526980312416518144","fahrialfariz_12"
"1798432191267172540","Wed Jun 05 19:10:22 +0000 2024","0","Meski sering kali dikritik tapi Bea Cukai terus konsisten menjaga integritas dan komitmennya dalam menjalankan tugas. Bravo Bea Cukai! #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaihebat #beacukaiamanah #beacukaikerjatuntas #beacukaijalankantugas","1798432191267172540","","","in","","0","0","0","https://x.com/fahrialfariz_12/status/1798432191267172540","1526980312416518144","fahrialfariz_12"
"1657355767748624385","Wed Jun 05 18:59:11 +0000 2024","1","Lanjut testi 48 iphone xr mendarat aman di ponorogo. Pengiriman pake sameday atai nextday ! Sinyal auto on permanen + resmi terdaftar imei di beacukai. Yuk yg mau unblock unlock imei bisa jastip di aku yahh !! Book slotnya #ZonaBA #Zonajajan #zonauang https://t.co/u1rt05Ip51","1798429376918507876","https://pbs.twimg.com/media/GPVN-7LaAAAfBz_.jpg","cewebucin3","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/cewebucin3/status/1798429376918507876","1386963260440678408","cewebucin3"
"1798427290348699826","Wed Jun 05 18:50:53 +0000 2024","4","READY UNCLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ WA CEK DI PROFIL #jastipimei #unblockimei #imeibeacukai #beacukai #zonauang #zonajajan #ZonaBA https://t.co/EZJw6tR68n","1798427290348699826","https://pbs.twimg.com/media/GPVMFehbYAAdwS-.jpg","","in","Sidoarjo,indonesia","0","1","1","https://x.com/HebelW10648/status/1798427290348699826","1762995359918239744","HebelW10648"
"1538081585584816128","Wed Jun 05 18:48:42 +0000 2024","0","@araasure @tanyakanrl Benar DRI China udh bolak balik beli dan alhamdulilah bea cukai kena 3.000 TPI lebih suka DRI cina dibanding dodo","1798426737971446153","","araasure","in","","0","0","0","https://x.com/Zikvaka_ilham/status/1798426737971446153","1485908155699982341","Zikvaka_ilham"
"1798417420950090026","Wed Jun 05 18:11:40 +0000 2024","0","lihat aja kehidupan pegawai bea cukai krn lulusan dr stan versi dulu yg msh buka jurusan bea cukai","1798417420950090026","","","in","window of heaven","0","0","0","https://x.com/tentakelsquiddy/status/1798417420950090026","1309716368086847489","tentakelsquiddy"
"1798404063173988837","Wed Jun 05 17:18:36 +0000 2024","0","Bea Cukai Huadi Group Kompak Support Jalur Perdagangan Internasional https://t.co/dY8d9nfkPO","1798404063173988837","","","in","Jln. Gatot Subroto Raya","0","0","0","https://x.com/MeleknewsId/status/1798404063173988837","1352548203309244418","MeleknewsId"
"1798267429199794445","Wed Jun 05 17:13:32 +0000 2024","0","@kladderadatschh rill emang paling rendahnya work life balance bea cukai itu wfh 2 minggu sebulan. kasta tertinggi mah jelas ke luar negeri sebulan sekali","1798402789984600400","","kladderadatschh","in","","0","2","0","https://x.com/theluckiestboy/status/1798402789984600400","1075090106770309121","theluckiestboy"
"1798354854001484204","Wed Jun 05 17:10:39 +0000 2024","0","@sugahajima_1993 @jokowi @narendramodi Beacukai kerjanya busuk bnget sih?!","1798402065544413584","","sugahajima_1993","in","","0","2","0","https://x.com/rnj2208/status/1798402065544413584","2995974102","rnj2208"
"1798146581251924396","Wed Jun 05 17:04:47 +0000 2024","2","@GeryFrachman Reaksiku membaca #csm167 https://t.co/JEdaQ4K1tp","1798400589577253084","https://pbs.twimg.com/media/GPUzzGwasAAia2G.jpg","GeryFrachman","in","Columbus, IN","0","0","0","https://x.com/beacukaiRl/status/1798400589577253084","120049518","beacukaiRl"
"1798305446484431324","Wed Jun 05 16:55:52 +0000 2024","0","@polisiidol2nd @beacukaiRI Terbukti beacukai sama kyk lu sama2 ga bisa kerja @KPK_RI @beacukaiRI","1798398342659297394","","polisiidol2nd","in","","0","0","0","https://x.com/HantuIdol79179/status/1798398342659297394","1774075888486973440","HantuIdol79179"
"1798305446484431324","Wed Jun 05 16:50:50 +0000 2024","2","@YDaooa @polisiidol2nd @beacukaiRI Takut banget bro pake bilang Konoha. BILANG AJA beacukai emang meresahkan apalagi Hukum di Indonesia ini emang goblok jangan takut bro kita sebagai rakyat berhak berbicara dan mengomentari kinerja penjabat yg goblok apa lagi beacukai yg suka ngambil keuntungan karena gaji kurang","1798397078550557099","","YDaooa","in","","0","0","0","https://x.com/AmbalMarhs32551/status/1798397078550557099","1709266611524562944","AmbalMarhs32551"
"1798283620337193405","Wed Jun 05 16:50:16 +0000 2024","0","@tobemetverb @sbmptnfess @piece4uu hahahaha nyuruh nyari cowo beacukai","1798396936376185234","","tobemetverb","in","sambat","0","1","0","https://x.com/zzelily/status/1798396936376185234","1662002044906139648","zzelily"
"1784883321098428854","Wed Jun 05 16:25:25 +0000 2024","0","@medyrenaldy_ Beacukai memiliki tanggung jawab untuk membantu mensejahterakan rakyat RI #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaihebat #beacukaiamanah #beacukaikerjatuntas #beacukaibenar #beacukaijalankantugas","1798390680408219944","","medyrenaldy_","in","","0","0","0","https://x.com/hansputrat16602/status/1798390680408219944","1728771259218194432","hansputrat16602"
"1798376039888060556","Wed Jun 05 16:23:05 +0000 2024","0","@dnslsmng @c0zzjy Halo kakk kebetulan aku lagi open slot unblock imei beacukai keberangktan 27-29 juli dari bandara juanda sby ke kuala lumpur. beacukai pasti permanen yaa boleh tanya tanya dulu kak cek testi di pin buanyakk ","1798390092677165383","","dnslsmng","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/cewebucin3/status/1798390092677165383","1386963260440678408","cewebucin3"
"1798376039888060556","Wed Jun 05 16:22:55 +0000 2024","0","@c0zzjy Halo kakk kebetulan aku lagi open slot unblock imei beacukai keberangktan 27-29 juli dari bandara juanda sby ke kuala lumpur. beacukai pasti permanen yaa boleh tanya tanya dulu kak cek testi di pin buanyakk ","1798390050071421363","","c0zzjy","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/cewebucin3/status/1798390050071421363","1386963260440678408","cewebucin3"
"1785634337347833902","Wed Jun 05 16:20:43 +0000 2024","0","@medyrenaldy_ Bea cukai kinerjanya di butuhkan oleh bangsa &amp; negara RI #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaihebat #beacukaiamanah #beacukaikerjatuntas #beacukaibenar #beacukaijalankantugas","1798389499736834240","","medyrenaldy_","in","","0","0","0","https://x.com/sayahendrika/status/1798389499736834240","1728766516668297216","sayahendrika"
"1788816503095300284","Wed Jun 05 16:18:30 +0000 2024","0","@medyrenaldy_ Beacukai memiliki kinerja &amp; integrasi yang sangat baik #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaihebat #beacukaiamanah #beacukaikerjatuntas #beacukaibenar #beacukaijalankantugas","1798388939981766749","","medyrenaldy_","in","","0","0","0","https://x.com/sayahendrika/status/1798388939981766749","1728766516668297216","sayahendrika"
"1798388134587297809","Wed Jun 05 16:15:18 +0000 2024","0","MENERIMA JASA UNLOCK IMEI IPHONE/ANDROID (BERGARANSI) 3 BULAN PREMIUM 6 BULAN PREMIUM PERMANEN PREMIUM KEMENPERIN BEA CUKAI https://t.co/WImotX0VO5 100% AMANAH&amp; TERPERCAYA MINAT INBOX ALL OPERATOR #jastipimei #zonajajan #zonauang #zonaBU #imei #unlockimei https://t.co/4KopYZXpxb","1798388134587297809","https://pbs.twimg.com/media/GPUoeV3bcAANwqH.jpg","","in","","0","0","0","https://x.com/Jasaimeimurah5/status/1798388134587297809","935385253996142593","Jasaimeimurah5"
"1798384751981797441","Wed Jun 05 16:14:55 +0000 2024","0","@gonukips KA TERNYATA LD WITHMUU JUGA UDAH BEACUKAI mending tiga sekalian gasihhh biar gak boncos ","1798388038504259634","","gonukips","in","rant, dnf, broken eng","0","1","0","https://x.com/gonukbobo/status/1798388038504259634","1362682867592044548","gonukbobo"
"1798387448785088577","Wed Jun 05 16:12:34 +0000 2024","0","Intel Kodim 0321/Rohil Amankan Rokok Ilegal Satu Karyawan Ikut Diserahkan ke Bea Cukai https://t.co/alYNRiKb0h #Rokan_Hilir","1798387448785088577","","","in","Pekanbaru Riau","0","0","0","https://x.com/GoRiauCom/status/1798387448785088577","1632918924","GoRiauCom"
"1798385893436461240","Wed Jun 05 16:06:24 +0000 2024","0","done yah kk... READY UNCLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) ~~~~~~~~~~~~~~ PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/mRxPVw7AlC #jastipimei #unblockimei #unblokimei #imeibeacukai #beacukai #zonauang #zonajajan https://t.co/efOIN0O2Qy","1798385893436461240","https://pbs.twimg.com/media/GPUmbrEaYAA4Xi8.jpg","","in","Jambi, Indonesia","0","0","0","https://x.com/unblockimeitika/status/1798385893436461240","3068169540","unblockimeitika"
"1798382053324734683","Wed Jun 05 15:51:08 +0000 2024","0","UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/aFYExMQqp7 #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #zonajajan https://t.co/u2tQiSdC6T","1798382053324734683","https://pbs.twimg.com/media/GPUi8WjawAAG5yk.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Lizeujs/status/1798382053324734683","736815949177868288","Lizeujs"
"1798381245480714700","Wed Jun 05 15:47:55 +0000 2024","0","JASA UNLOCK IMEI 3 BULAN: 250.000 KEMENPERIN:750.000 BEACUKAI:900.000 PAY AFTER GARANSI https://t.co/O3R6bnCr0f #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/TsPUC9txvE","1798381245480714700","https://pbs.twimg.com/media/GPUiNgsbMAAAi9q.jpg","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/raspbelrry/status/1798381245480714700","720193135721058304","raspbelrry"
"1798381166317412714","Wed Jun 05 15:47:37 +0000 2024","1","UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/uxRQgPR0lr #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #zonajajan https://t.co/SsUYBngGyR","1798381166317412714","https://pbs.twimg.com/media/GPUiI5BaEAAIj5_.jpg","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/dinaunlockimei/status/1798381166317412714","1735609590233153536","dinaunlockimei"
"1798381080053186955","Wed Jun 05 15:47:16 +0000 2024","0","si mbak warehouse korea punya gue tuh mantep banget dah. dia punya aplikasi bea cukai langsung jadi bisa bikin invoice yang ngga ngasal dan masukin datanya sesuai kriteria form. jadi petugas yg bongkar barang bakal pake patokan itu. tax paket gue sering kenanya sesuai prediksi ","1798381080053186955","","","in","","0","1","0","https://x.com/cistem_aperio/status/1798381080053186955","1727142323010834432","cistem_aperio"
"1790588009207022021","Wed Jun 05 15:42:34 +0000 2024","2","@ABjodohComeback Kebanyakan masyarakat sangat awam &amp; minim info tentang perizinan barang masuk jadi gak tau aturan² &amp; alasan pajaknya gede gara² apa tapi malah nyalahin bea cukai &amp; pemerintahan. Dulu saya juga gitu tapi setelah paham aturannya mulai nyadar knapa alasan pajak gede &amp; izin sulit","1798379898928857414","","ABjodohComeback","in","Serang, Indonesia","0","0","0","https://x.com/adeabanggg/status/1798379898928857414","1407056754265903108","adeabanggg"
"1798379596293005759","Wed Jun 05 15:41:22 +0000 2024","0","12.000 kiriman paket Pekerja Migran Indonesia tertahan di gudang bea cukai https://t.co/Fyz7KgYc84","1798379596293005759","","","in","Tegal, Jawa Tengah","0","0","0","https://x.com/elshinta_tegal/status/1798379596293005759","1006054070077964289","elshinta_tegal"
"1798288795017912393","Wed Jun 05 15:39:25 +0000 2024","1","@prastow Justru kegagalan pemerintah menghilangkan korupsi maka pajak di genjot tapi manfaat buat rakyat nol bercerminlah itu kasus pajak sm bea cukai jiwasraya asabri dan tapera .. pejabat nikmat dapat gaji fasilitas dr uang rakyat .. terus rakyat dapat apa ? Jawab prastow","1798379106440302622","","prastow","in","","0","0","1","https://x.com/luke_kev88/status/1798379106440302622","1711717411144216576","luke_kev88"
"1798377201186001087","Wed Jun 05 15:35:45 +0000 2024","0","@sbtcon tergantung kamu ngisi invoice waktu paketnya dikirim. kalo invoicemu ngasal dan ngga sesuai kriteria form ya bakalan kena sesuai taksiran bea cukai sendiri. tapi pada akhirnya itungan fixnya hanya mereka dan Tuhan yang tau alias ngga ketebak ","1798378183412383982","","sbtcon","in","","0","0","0","https://x.com/cistem_aperio/status/1798378183412383982","1727142323010834432","cistem_aperio"
"1798372976775319791","Wed Jun 05 15:24:29 +0000 2024","0","@tanyakanrl Buset kebaya doang bea cukai ancrit","1798375346817093732","","tanyakanrl","in","Floptropica ","0","0","0","https://x.com/ngeeeemtot/status/1798375346817093732","1560894974405005312","ngeeeemtot"
"1798373178919801091","Wed Jun 05 15:15:52 +0000 2024","4","READY UNCLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ WA CEK DI PROFIL #jastipimei #unblockimei #imeibeacukai #beacukai #zonauang #zonajajan #ZonaBA https://t.co/BMYft9rEUf","1798373178919801091","https://pbs.twimg.com/media/GPUa3zSaAAEKcQn.jpg","","in","Sidoarjo,indonesia","0","0","2","https://x.com/HebelW10648/status/1798373178919801091","1762995359918239744","HebelW10648"
"1798373066877391156","Wed Jun 05 15:15:25 +0000 2024","1","Beacukai sangat menjaga kestabilan Pangan Di Indonesia #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaihebat #beacukaiamanah #beacukaikerjatuntas #beacukaibenar #beacukaijalankantugas #fyp #viral #trending","1798373066877391156","","","in","","0","0","0","https://x.com/hansputrat16602/status/1798373066877391156","1728771259218194432","hansputrat16602"
"1798372976775319791","Wed Jun 05 15:15:04 +0000 2024","182"," tw // PENIPUAN!!!!! GUYS HATI HATI YANG MAU BELI KEBAYA disini sepupu aku kena tipu kebaya udah tf 300k trs kena bea cukai bla bla bla kalo gadibayar kena jalur hukum gitu apalagi sekarang dimanfaatin buat yang mau wisuda https://t.co/e0n6os1X3f","1798372976775319791","https://pbs.twimg.com/media/GPUasOQbUAAB62v.jpg","","in","Indonesia","6","23","52","https://x.com/tanyakanrl/status/1798372976775319791","1331650559518990336","tanyakanrl"
"1798372917786607657","Wed Jun 05 15:14:50 +0000 2024","0","Beacukai sangat menjaga kestabilan keamanan RI #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaihebat #beacukaiamanah #beacukaikerjatuntas #beacukaibenar #beacukaijalankantugas #fyp #viral #trending","1798372917786607657","","","in","","0","0","0","https://x.com/hansputrat16602/status/1798372917786607657","1728771259218194432","hansputrat16602"
"1798352682580902114","Wed Jun 05 15:08:42 +0000 2024","0","@justtrashie cek ig : rifqiiii.a testi Imei Resmi Beacukai sesuai prosedur","1798371375868223492","","justtrashie","in","","0","0","0","https://x.com/auladi_rifqi/status/1798371375868223492","1580993897781600256","auladi_rifqi"
"1798371010510733827","Wed Jun 05 15:07:15 +0000 2024","0","Open Jastip Unblock Imei Resmi Beacukai (terdaftar di web) dan permanen pastinya testi cek ig : rifqiiii.a Flight Minggu Akhir Juli 2 SLOT only Fee dan rincian nya di inbox/dm","1798371010510733827","","","in","","0","0","0","https://x.com/auladi_rifqi/status/1798371010510733827","1580993897781600256","auladi_rifqi"
"1798370777659785461","Wed Jun 05 15:06:20 +0000 2024","0","Semoga peredaran miras ilegal dpt dihentikan terima kasih bea cukai. #beacukaimakinbaik #beacukailebihbaik","1798370777659785461","","","in","","0","0","0","https://x.com/milenialbantenz/status/1798370777659785461","1636366374850408448","milenialbantenz"
"1798370653260898727","Wed Jun 05 15:05:50 +0000 2024","0","Beacukai memiliki semangat dan totalitas dalam bekerja #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaihebat #beacukaiamanah #beacukaikerjatuntas #beacukaibenar #beacukaijalankantugas","1798370653260898727","","","in","","0","0","0","https://x.com/sayahendrika/status/1798370653260898727","1728766516668297216","sayahendrika"
"1798370314881266060","Wed Jun 05 15:04:29 +0000 2024","0","Beacukai memiliki kinerja &amp; integrasi yang tinggi #beacukailebihbaik #beacukaimakinbaik #beacukaiberintegritas #beacukaihebat #beacukaiamanah #beacukaikerjatuntas #beacukaibenar #beacukaijalankantugas","1798370314881266060","","","in","","0","0","0","https://x.com/sayahendrika/status/1798370314881266060","1728766516668297216","sayahendrika"
"1798369371485811048","Wed Jun 05 15:01:59 +0000 2024","0","@RacunBelanja Berapkunya tp kok dalam 1 jam ya","1798369682958991727","","RacunBelanja","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/martabakmnss/status/1798369682958991727","1559819901983813632","martabakmnss"
"1798369333124677923","Wed Jun 05 15:00:35 +0000 2024","0","Mantap bea cukai kinerjanya makin baik harus kita dukung terus #beacukaimakinbaik","1798369333124677923","","","in","","0","0","0","https://x.com/SantunPolitik/status/1798369333124677923","1636457813286481920","SantunPolitik"
"1798369060767559775","Wed Jun 05 14:59:30 +0000 2024","0","Alhamdulillah bea cukai makin gercep #beacukailebihbaik","1798369060767559775","","","in","","0","0","0","https://x.com/SantunPolitik/status/1798369060767559775","1636457813286481920","SantunPolitik"
"1798354854001484204","Wed Jun 05 14:58:01 +0000 2024","8","@jokowi @narendramodi Pak ini beacukai maunya apa sih pak ya Allah udah 4 bulan lo barangku belum sampai aku bayar 1.500.000 lebih lo pak buat kirim barang 1 kardus kecil udah pake data lengkap juga masih ditahan sakit hati banget aku ya Allah negara apa sih ini sama rakyatnya sendiri kaya gini https://t.co/qLmpT5zUuq","1798368684144243015","https://pbs.twimg.com/media/GPUWwhMboAA0Jo6.jpg","jokowi","in","Sambat","0","2","0","https://x.com/sugahajima_1993/status/1798368684144243015","1085835454161670144","sugahajima_1993"
"1798343890501836879","Wed Jun 05 14:46:13 +0000 2024","0","@justtrashie Halo kakk kebetulan aku lagi open slot unblock imei beacukai keberangktan 27-29 juli dari bandara juanda sby ke kuala lumpur. beacukai pasti permanen yaa boleh tanya tanya dulu kak cek testi di pin buanyakk ","1798365714954465311","","justtrashie","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/cewebucin3/status/1798365714954465311","1386963260440678408","cewebucin3"
"1798352682580902114","Wed Jun 05 14:45:20 +0000 2024","0","@justtrashie Halo kakk kebetulan aku lagi open slot unblock imei beacukai keberangktan 27-29 juli dari bandara juanda sby ke kuala lumpur. beacukai pasti permanen yaa boleh tanya tanya dulu kak cek testi di pin buanyakk ","1798365493516210368","","justtrashie","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/cewebucin3/status/1798365493516210368","1386963260440678408","cewebucin3"
"1798283620337193405","Wed Jun 05 14:39:39 +0000 2024","0","@sbmptnfess no offense tapi emng kerja di perpajakan yang itu loh dan BEA CUKAI yang itu","1798364062725943455","","sbmptnfess","in","patt II","0","0","0","https://x.com/subakjogja/status/1798364062725943455","1321375654479237124","subakjogja"
"1798301887281955061","Wed Jun 05 14:39:24 +0000 2024","0","@risekey_ Ga tau deh apalagi ada berita2 soal bea cukai Indonesia wkwkwkwk","1798364001635840279","","risekey_","in","Indonesia","0","0","0","https://x.com/PantauManCity/status/1798364001635840279","530972214","PantauManCity"
"1798363989170397214","Wed Jun 05 14:39:21 +0000 2024","2","wts iphone 11 pro 256gb sinyal aman (beacukai) bh 83% minus pemakaian saja tanya-tanya dm saja #zonauang #zonabisnis #zonajajan https://t.co/h02RP0UwMh","1798363989170397214","https://pbs.twimg.com/media/GPUSg30bsAALge0.jpg","","in","akun @pedankdut sudah ilang ","0","8","0","https://x.com/pdagank/status/1798363989170397214","1500375247274475520","pdagank"
"1798362230175764728","Wed Jun 05 14:32:22 +0000 2024","1","JASA UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI https://t.co/CMmqUYyxGa #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/HK1uf6zSO9","1798362230175764728","https://pbs.twimg.com/media/GPUQ6cLaIAAaF3d.jpg","","in","Bandung, Jawa Barat","0","0","1","https://x.com/xgawin/status/1798362230175764728","2307619736","xgawin"
"1798362166904729981","Wed Jun 05 14:32:07 +0000 2024","1","JASA UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI https://t.co/Cf98z5JpTO #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/feaQjEzXsf","1798362166904729981","https://pbs.twimg.com/media/GPUQ20dbsAARM4n.jpg","","in","DKI Jakarta, Indonesia","0","0","1","https://x.com/sacwrifice/status/1798362166904729981","2834625870","sacwrifice"
"1798362109396550024","Wed Jun 05 14:31:53 +0000 2024","1","JASA UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI https://t.co/EA5iMQJukC #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/c6E2gNordi","1798362109396550024","https://pbs.twimg.com/media/GPUQzYCb0AERldd.jpg","","in","Jakarta Timur, DKI Jakarta","0","0","1","https://x.com/klxesi/status/1798362109396550024","4368715993","klxesi"
"1798305446484431324","Wed Jun 05 14:31:48 +0000 2024","1","@polisiidol2nd @beacukaiRI Bea cukai kontol bubarin aja lah anjing @beacuki","1798362088848654340","","polisiidol2nd","in","","0","0","0","https://x.com/99xJgnReportBg/status/1798362088848654340","1608448446528368643","99xJgnReportBg"
"1798361708198850971","Wed Jun 05 14:30:17 +0000 2024","0","READY UNCLOCK IMEI (3 BULAN: 300.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/jQ1xs8Zfzx #jastipimei #unblockimei #imeibeacukai #beacukai #zonauang #zonajajan #ZonaBA https://t.co/RtpXRlKd9b","1798361708198850971","https://pbs.twimg.com/media/GPUQcGVaoAA5FOs.jpg","","in","Bandung, Jawa Barat","0","0","0","https://x.com/imeitrusted12/status/1798361708198850971","1872069044","imeitrusted12"
"1798352730861576584","Wed Jun 05 14:29:24 +0000 2024","0","@ombakcherry kamu di jepang dan lulus bea cukai?","1798361485049274867","","ily_jenniferb","in","glasgow/spain","0","1","0","https://x.com/ily_jenniferb/status/1798361485049274867","942978992776155136","ily_jenniferb"
"1798194267980218670","Wed Jun 05 14:24:07 +0000 2024","1","@kikikipung @kompascom Keamanan laut itu mrpkn salah satu tugas CG yg lebih luas spt penyelundupan pelanggaran batas pencemaran ilegal fishing dll masalahnya di kita tugas2 itu dibagi2kan ke KKP beacukai imigrasi kplp polair dll. Nah klo bikin CG maka semua tugas2 itu yg melaksanakan hanya CG","1798360153781416416","","kikikipung","in","","0","0","0","https://x.com/ebipempek/status/1798360153781416416","1163419713470267392","ebipempek"
